Array_1	Array_2	Array_3	Array_4	Array_5	Array_6	Array_7	Array_8	Array_9	Array_10	Array_11
4.581000000000000227e+02	1.031600000000000017e-01	8.576999999999999902e-02	8.218000000000000305e-02	7.746000000000000107e-02	7.916000000000000814e-02	7.159999999999999698e-02	7.595000000000000362e-02	7.046999999999999098e-02	8.464000000000000690e-02	1.116600000000000092e-01
4.584599999999999795e+02	1.064100000000000046e-01	8.929999999999999050e-02	8.346999999999998865e-02	7.953000000000000347e-02	8.554000000000000492e-02	7.030999999999999750e-02	8.102999999999999092e-02	7.200999999999999068e-02	8.816999999999999837e-02	1.096099999999999991e-01
4.588299999999999841e+02	1.074499999999999900e-01	9.317000000000000282e-02	8.585000000000000964e-02	8.163999999999999035e-02	8.932999999999999274e-02	7.084000000000000019e-02	8.218999999999999917e-02	7.084000000000000019e-02	8.805000000000000326e-02	1.173300000000000037e-01
4.591899999999999977e+02	1.016799999999999926e-01	8.875999999999999168e-02	8.211999999999999855e-02	7.417999999999999594e-02	7.474000000000000088e-02	6.237000000000000183e-02	7.437000000000000555e-02	6.329999999999999516e-02	8.229999999999999816e-02	1.103500000000000036e-01
4.595600000000000023e+02	1.029400000000000037e-01	8.644000000000000294e-02	7.992000000000000492e-02	7.774999999999999967e-02	8.101000000000001255e-02	6.796000000000000651e-02	7.212999999999999967e-02	6.233999999999999958e-02	7.756000000000000394e-02	1.058399999999999896e-01
4.599200000000000159e+02	1.036600000000000021e-01	8.762999999999999956e-02	7.438999999999999779e-02	7.613000000000000322e-02	8.170999999999999097e-02	6.428999999999999992e-02	7.212999999999999967e-02	6.393999999999999684e-02	8.188000000000000833e-02	1.081900000000000084e-01
4.602900000000000205e+02	1.063899999999999985e-01	9.410999999999999921e-02	8.526000000000000245e-02	7.459999999999999964e-02	8.272999999999999798e-02	7.370000000000000162e-02	7.459999999999999964e-02	6.773999999999999466e-02	8.651999999999998581e-02	1.085600000000000037e-01
4.606499999999999773e+02	1.012100000000000083e-01	8.390999999999999848e-02	7.940999999999999448e-02	6.937999999999999723e-02	7.734000000000000596e-02	6.919999999999999762e-02	7.629999999999999283e-02	6.227999999999999509e-02	7.767999999999999905e-02	9.983000000000000207e-02
4.610099999999999909e+02	1.052799999999999986e-01	8.961999999999999134e-02	8.279000000000000248e-02	7.545999999999999930e-02	8.029000000000000026e-02	6.829999999999999960e-02	7.480000000000000537e-02	6.579999999999999738e-02	8.279000000000000248e-02	1.067800000000000138e-01
4.613799999999999955e+02	1.013799999999999979e-01	8.413999999999999257e-02	7.988000000000000655e-02	7.458999999999998964e-02	7.731999999999999984e-02	5.990999999999999798e-02	7.099999999999999367e-02	6.264000000000000123e-02	8.329000000000000292e-02	1.025799999999999906e-01
4.617400000000000091e+02	1.000000000000000056e-01	8.734999999999999709e-02	8.003000000000000391e-02	7.220999999999999641e-02	7.820000000000000562e-02	6.122999999999999970e-02	7.137999999999999901e-02	6.272999999999999410e-02	8.086999999999999744e-02	1.069900000000000018e-01
4.621100000000000136e+02	9.723000000000001086e-02	7.902999999999998915e-02	8.067000000000000559e-02	7.427000000000000268e-02	7.870000000000000606e-02	6.328999999999999904e-02	7.313000000000000056e-02	6.263000000000000511e-02	7.853999999999999870e-02	1.039500000000000007e-01
4.624700000000000273e+02	1.071399999999999991e-01	8.912000000000000477e-02	8.977000000000000257e-02	7.400000000000001021e-02	8.156000000000000749e-02	6.965999999999999970e-02	8.012000000000001065e-02	6.933999999999999886e-02	8.429999999999999993e-02	1.093999999999999972e-01
4.628299999999999841e+02	1.003700000000000148e-01	8.874999999999999556e-02	8.535999999999999144e-02	7.858999999999999320e-02	8.214000000000000468e-02	6.583999999999999575e-02	7.165000000000000535e-02	6.196999999999999731e-02	8.229999999999999816e-02	1.045700000000000102e-01
4.631999999999999886e+02	9.659000000000000918e-02	8.845000000000000084e-02	8.233999999999999653e-02	7.607999999999999485e-02	7.842999999999999972e-02	6.496999999999999997e-02	7.373000000000000387e-02	6.356000000000000538e-02	8.031000000000000638e-02	9.941000000000001224e-02
4.635600000000000023e+02	1.000200000000000117e-01	8.301000000000000045e-02	7.785999999999999865e-02	6.819000000000000061e-02	7.644999999999999019e-02	6.257000000000000062e-02	7.209000000000000130e-02	5.881999999999999729e-02	7.365000000000000713e-02	1.000200000000000117e-01
4.639300000000000068e+02	9.600000000000000200e-02	8.859000000000000208e-02	8.304000000000000270e-02	7.594000000000000750e-02	7.563000000000000278e-02	6.205000000000000099e-02	7.037999999999999812e-02	6.590999999999999637e-02	8.025999999999999801e-02	1.027899999999999925e-01
4.642900000000000205e+02	9.861000000000000321e-02	8.454000000000000403e-02	8.653000000000000969e-02	7.169999999999999984e-02	7.751000000000000945e-02	6.282999999999999696e-02	7.062999999999999834e-02	5.809999999999999887e-02	8.163999999999999035e-02	9.922000000000000264e-02
4.646499999999999773e+02	9.401999999999999247e-02	8.606999999999999373e-02	8.457000000000000628e-02	7.452000000000000290e-02	7.676999999999999102e-02	6.597999999999999698e-02	7.527000000000000357e-02	6.628000000000000558e-02	8.172000000000000097e-02	1.057099999999999984e-01
4.650199999999999818e+02	9.550999999999999768e-02	8.329999999999999905e-02	7.756000000000000394e-02	6.726000000000000034e-02	7.461000000000000965e-02	5.783999999999999558e-02	6.461000000000000076e-02	5.636000000000000038e-02	7.402999999999999858e-02	9.830999999999999461e-02
4.653799999999999955e+02	9.250999999999999501e-02	7.946000000000000285e-02	8.190000000000000058e-02	6.898999999999999577e-02	7.414999999999999369e-02	6.454000000000000015e-02	6.339999999999999802e-02	5.751999999999999474e-02	7.501000000000000723e-02	9.481000000000000538e-02
4.657500000000000000e+02	9.420999999999998820e-02	8.288000000000000922e-02	7.642999999999999794e-02	6.711000000000000298e-02	7.356000000000000039e-02	5.663999999999999591e-02	6.811000000000000387e-02	5.735999999999999432e-02	7.484999999999999987e-02	9.793999999999999928e-02
4.661100000000000136e+02	9.539000000000000257e-02	8.558999999999999941e-02	8.061999999999999722e-02	7.281999999999999584e-02	7.722000000000001085e-02	6.331000000000000516e-02	7.281999999999999584e-02	6.189000000000000057e-02	7.878000000000000280e-02	9.922000000000000264e-02
4.664700000000000273e+02	8.981000000000000094e-02	8.082999999999999907e-02	8.208999999999999631e-02	7.409000000000000308e-02	7.381000000000000061e-02	6.160999999999999810e-02	6.819999999999999674e-02	6.118000000000000521e-02	7.549999999999999767e-02	9.725000000000000311e-02
4.668399999999999750e+02	8.744999999999998608e-02	8.025000000000000189e-02	7.997999999999999554e-02	7.014999999999999014e-02	7.444000000000000616e-02	5.921999999999999487e-02	6.794000000000000039e-02	5.908000000000000057e-02	7.610000000000000098e-02	9.990000000000000269e-02
4.671999999999999886e+02	9.029999999999999138e-02	7.833999999999999297e-02	8.023999999999999189e-02	6.976999999999999869e-02	7.180999999999999883e-02	5.807000000000000356e-02	6.622999999999999721e-02	5.711999999999999716e-02	7.670000000000000429e-02	9.384000000000000674e-02
4.675600000000000023e+02	9.218999999999999417e-02	8.179000000000000159e-02	7.950000000000000122e-02	6.776000000000000079e-02	7.449999999999999678e-02	6.073999999999999538e-02	6.883999999999999841e-02	6.235999999999999877e-02	7.368999999999999162e-02	9.502000000000000723e-02
4.679300000000000068e+02	8.553000000000000880e-02	7.796999999999999764e-02	7.810000000000000275e-02	6.361999999999999600e-02	7.001000000000000278e-02	5.711000000000000104e-02	6.480000000000001037e-02	5.306000000000000300e-02	6.922999999999999987e-02	9.048000000000000487e-02
4.682900000000000205e+02	9.224000000000000254e-02	8.429000000000000381e-02	8.285999999999998922e-02	7.048000000000000098e-02	7.112999999999999878e-02	5.915000000000000119e-02	6.553000000000000491e-02	5.706000000000000655e-02	7.856000000000000483e-02	9.353999999999999815e-02
4.686499999999999773e+02	8.737999999999999934e-02	8.660999999999999255e-02	7.713000000000000411e-02	7.200999999999999068e-02	7.148999999999999799e-02	6.264999999999999736e-02	6.623999999999999333e-02	5.585999999999999993e-02	7.534000000000000419e-02	9.353000000000000203e-02
4.690199999999999818e+02	8.680999999999999828e-02	8.268999999999999961e-02	8.050000000000000211e-02	6.890999999999999903e-02	7.109999999999999654e-02	6.001999999999999696e-02	6.517000000000000570e-02	5.743999999999999800e-02	7.290000000000000646e-02	9.208999999999999131e-02
4.693799999999999955e+02	8.480999999999999650e-02	8.319999999999999618e-02	7.788000000000000478e-02	7.107000000000000817e-02	6.945999999999999397e-02	5.756999999999999618e-02	6.227999999999999509e-02	5.954999999999999877e-02	7.205999999999999905e-02	9.124999999999999778e-02
4.697400000000000091e+02	8.319999999999999618e-02	8.295999999999999208e-02	8.064000000000000334e-02	6.929000000000000437e-02	6.770999999999999241e-02	5.562999999999999889e-02	6.343999999999999639e-02	5.403999999999999776e-02	7.283000000000000584e-02	9.271999999999999686e-02
4.701100000000000136e+02	8.487000000000000099e-02	8.451000000000000179e-02	8.224000000000000754e-02	7.137999999999999901e-02	7.184999999999999720e-02	5.884000000000000341e-02	6.134999999999999482e-02	5.621999999999999914e-02	7.578999999999999626e-02	9.477000000000000701e-02
4.704700000000000273e+02	8.555999999999999717e-02	7.803999999999999826e-02	7.995000000000000717e-02	6.942999999999999172e-02	6.930999999999999661e-02	5.557000000000000134e-02	6.333999999999999353e-02	5.544999999999999929e-02	7.014999999999999014e-02	9.166000000000000536e-02
4.708299999999999841e+02	8.619000000000000272e-02	8.185000000000000608e-02	8.196999999999998732e-02	7.246999999999999276e-02	7.376000000000000612e-02	5.698999999999999899e-02	6.038999999999999924e-02	5.488000000000000517e-02	7.035999999999999199e-02	9.239999999999999603e-02
4.711999999999999886e+02	8.451999999999999791e-02	8.429000000000000381e-02	8.266999999999999349e-02	7.122000000000000552e-02	7.030000000000000138e-02	5.920000000000000262e-02	6.001000000000000084e-02	5.768999999999999823e-02	7.214999999999999192e-02	9.121999999999999553e-02
4.715600000000000023e+02	8.308999999999999719e-02	8.365000000000000213e-02	8.196999999999998732e-02	6.892000000000000903e-02	7.061000000000000609e-02	5.655000000000000304e-02	5.902999999999999914e-02	5.408000000000000307e-02	7.139999999999999125e-02	9.130000000000000615e-02
4.719200000000000159e+02	8.720999999999999586e-02	8.698999999999999788e-02	8.281000000000000860e-02	6.936000000000000498e-02	7.083000000000000407e-02	5.863000000000000156e-02	6.112000000000000072e-02	5.331999999999999934e-02	7.151000000000000412e-02	9.173000000000000598e-02
4.722900000000000205e+02	8.073999999999999233e-02	8.346000000000000640e-02	8.150000000000000300e-02	7.084000000000000019e-02	6.985999999999999155e-02	5.745000000000000107e-02	5.658000000000000529e-02	5.461999999999999494e-02	6.703000000000000624e-02	8.780999999999999917e-02
4.726499999999999773e+02	8.276000000000000023e-02	8.199999999999998956e-02	8.632999999999999008e-02	6.869000000000000106e-02	7.160999999999999310e-02	5.906999999999999751e-02	6.014999999999999514e-02	5.646999999999999936e-02	6.847999999999999921e-02	8.741000000000000159e-02
4.730099999999999909e+02	8.070000000000000784e-02	8.648000000000000131e-02	8.352999999999999314e-02	6.976999999999999869e-02	7.092999999999999305e-02	5.748000000000000331e-02	6.094000000000000111e-02	5.464000000000000107e-02	6.819000000000000061e-02	8.826000000000000512e-02
4.733700000000000045e+02	8.025000000000000189e-02	8.401000000000000134e-02	8.631999999999999396e-02	7.083000000000000407e-02	6.905000000000000027e-02	5.889999999999999403e-02	6.037000000000000005e-02	5.597000000000000586e-02	6.695999999999999175e-02	8.840999999999998860e-02
4.737400000000000091e+02	8.374000000000000887e-02	8.503999999999999060e-02	8.423999999999999544e-02	7.025000000000000688e-02	7.287000000000000421e-02	5.645999999999999630e-02	5.706999999999999573e-02	5.455000000000000127e-02	6.924000000000000987e-02	8.494000000000000161e-02
4.741000000000000227e+02	8.023999999999999189e-02	8.486000000000000487e-02	8.486000000000000487e-02	7.370999999999999774e-02	6.858999999999999819e-02	6.185999999999999832e-02	5.995000000000000329e-02	5.432999999999999635e-02	6.808999999999999775e-02	9.268999999999999462e-02
4.744599999999999795e+02	8.050999999999999823e-02	8.391999999999999460e-02	8.643000000000000682e-02	7.046999999999999098e-02	7.046999999999999098e-02	5.600999999999999729e-02	5.761999999999999761e-02	5.461000000000000576e-02	6.886000000000000454e-02	8.662999999999999867e-02
4.748299999999999841e+02	7.963000000000000633e-02	8.397999999999999909e-02	8.585000000000000964e-02	6.965000000000000357e-02	6.955000000000000071e-02	5.660999999999999366e-02	5.602000000000000035e-02	5.335000000000000159e-02	6.461000000000000076e-02	8.654000000000000581e-02
4.751899999999999977e+02	7.614999999999999547e-02	8.612999999999999823e-02	8.688999999999999502e-02	7.253999999999999337e-02	6.797000000000000264e-02	5.856000000000000094e-02	5.950999999999999346e-02	5.362000000000000099e-02	6.940000000000000335e-02	8.708000000000000462e-02
4.755500000000000114e+02	7.792000000000000315e-02	8.759000000000000119e-02	8.974999999999999645e-02	6.985000000000000930e-02	7.209999999999999742e-02	5.839000000000000440e-02	6.073999999999999538e-02	5.407000000000000001e-02	6.927999999999999436e-02	8.842999999999999472e-02
4.759100000000000250e+02	7.670000000000000429e-02	8.712000000000000299e-02	8.757999999999999119e-02	7.320000000000000118e-02	6.941999999999999560e-02	5.825999999999999929e-02	5.927999999999999936e-02	5.586999999999999605e-02	6.822000000000000286e-02	8.637999999999999845e-02
4.762799999999999727e+02	7.960000000000000409e-02	8.808999999999998776e-02	8.817999999999999450e-02	7.339000000000001078e-02	7.192999999999999394e-02	6.106999999999999929e-02	5.933000000000000079e-02	5.751000000000000556e-02	6.626999999999999558e-02	8.662999999999999867e-02
4.766399999999999864e+02	7.900000000000000078e-02	8.749999999999999445e-02	8.956000000000000072e-02	7.470999999999999863e-02	7.229000000000000703e-02	5.932000000000000467e-02	5.725999999999999840e-02	5.349999999999999895e-02	7.014000000000000790e-02	8.561999999999998778e-02
4.770000000000000000e+02	7.961000000000000021e-02	8.679000000000000603e-02	8.855999999999999983e-02	7.349999999999999589e-02	7.200000000000000844e-02	5.916000000000000425e-02	5.650000000000000161e-02	5.392999999999999877e-02	6.908000000000000251e-02	8.598999999999999699e-02
4.773600000000000136e+02	7.871999999999999831e-02	9.140000000000000902e-02	9.087999999999998857e-02	7.232999999999999152e-02	7.110999999999999266e-02	6.026000000000000106e-02	5.642000000000000487e-02	5.317999999999999811e-02	6.629999999999999782e-02	8.502000000000001223e-02
4.777300000000000182e+02	7.801999999999999214e-02	9.032999999999999363e-02	9.151999999999999025e-02	7.588000000000000300e-02	7.374999999999999611e-02	6.110000000000000153e-02	5.777000000000000191e-02	5.408999999999999919e-02	6.794000000000000039e-02	8.476999999999999813e-02
4.780899999999999750e+02	7.863000000000000544e-02	8.959000000000000297e-02	9.051000000000000711e-02	7.586999999999999300e-02	7.386999999999999122e-02	6.081999999999999906e-02	5.554999999999999521e-02	5.253000000000000030e-02	6.701000000000000012e-02	8.365000000000000213e-02
4.784499999999999886e+02	8.029000000000000026e-02	9.185999999999999721e-02	9.210999999999999743e-02	7.719999999999999085e-02	7.104000000000000592e-02	5.730000000000000371e-02	5.754999999999999699e-02	5.254999999999999949e-02	6.679000000000000214e-02	8.470000000000001139e-02
4.788100000000000023e+02	7.844000000000000972e-02	9.170000000000000373e-02	9.510000000000000397e-02	7.270000000000000073e-02	7.406999999999999695e-02	5.871000000000000524e-02	5.750000000000000250e-02	5.378000000000000141e-02	6.704000000000000237e-02	8.467000000000000914e-02
4.791800000000000068e+02	7.757999999999999619e-02	9.287000000000000810e-02	9.432000000000000106e-02	7.435999999999999555e-02	7.234999999999999765e-02	5.890999999999999709e-02	5.769999999999999435e-02	5.400000000000000633e-02	6.486000000000000099e-02	8.563000000000001166e-02
4.795400000000000205e+02	7.876999999999999280e-02	9.250999999999999501e-02	9.416000000000000758e-02	7.742999999999999883e-02	7.429000000000000881e-02	6.054999999999999966e-02	5.449999999999999983e-02	5.347999999999999976e-02	6.549000000000000654e-02	8.747999999999998832e-02
4.798999999999999773e+02	7.660999999999999754e-02	9.407999999999999696e-02	9.515999999999999459e-02	7.853999999999999870e-02	7.359000000000000263e-02	6.199999999999999956e-02	5.790000000000000008e-02	5.217999999999999722e-02	6.647999999999999743e-02	8.510999999999999122e-02
4.802599999999999909e+02	7.853000000000000258e-02	9.442000000000000393e-02	9.847000000000000197e-02	7.829999999999999460e-02	7.426000000000000656e-02	6.203000000000000180e-02	5.500000000000000028e-02	5.285999999999999727e-02	6.676999999999999602e-02	8.526000000000000245e-02
4.806299999999999955e+02	8.077999999999999070e-02	9.547999999999999543e-02	1.012100000000000083e-01	8.168999999999999873e-02	7.618999999999999384e-02	6.216999999999999610e-02	5.786999999999999783e-02	5.720000000000000084e-02	6.819999999999999674e-02	8.537999999999999756e-02
4.809900000000000091e+02	7.789999999999999702e-02	9.609999999999999098e-02	9.771000000000000518e-02	7.775999999999999579e-02	7.402000000000000246e-02	6.147000000000000380e-02	5.647999999999999549e-02	5.222999999999999865e-02	6.463000000000000689e-02	8.458000000000000240e-02
4.813500000000000227e+02	8.022999999999999576e-02	9.849999999999999034e-02	1.003999999999999893e-01	8.053000000000000436e-02	7.695000000000000451e-02	6.474000000000000588e-02	5.706999999999999573e-02	5.809000000000000274e-02	6.773999999999999466e-02	8.644999999999999907e-02
4.817099999999999795e+02	7.961999999999999633e-02	9.586999999999999689e-02	1.004299999999999915e-01	8.162000000000001199e-02	7.777000000000000579e-02	6.479000000000000037e-02	5.738000000000000739e-02	5.530999999999999805e-02	6.665000000000000091e-02	8.589000000000000801e-02
4.820699999999999932e+02	7.936999999999999611e-02	1.005199999999999982e-01	1.003100000000000103e-01	8.163000000000000811e-02	7.943999999999999673e-02	6.329999999999999516e-02	5.568999999999999645e-02	5.407000000000000001e-02	6.690000000000000113e-02	8.705999999999999850e-02
4.824399999999999977e+02	8.080999999999999295e-02	1.009999999999999926e-01	1.052699999999999886e-01	8.410000000000000808e-02	8.010999999999998678e-02	6.314999999999999780e-02	5.607000000000000178e-02	5.767999999999999516e-02	7.016000000000000014e-02	8.803000000000001102e-02
4.828000000000000114e+02	8.175999999999999934e-02	1.013099999999999973e-01	1.052899999999999947e-01	8.265000000000000124e-02	7.977000000000000757e-02	6.357999999999999763e-02	5.686000000000000082e-02	5.754999999999999699e-02	6.940999999999999948e-02	8.444000000000001505e-02
4.831600000000000250e+02	8.023999999999999189e-02	1.015999999999999959e-01	1.049799999999999900e-01	8.361999999999999988e-02	8.004000000000000004e-02	6.543999999999999817e-02	5.780000000000000415e-02	5.543000000000000010e-02	6.679000000000000214e-02	8.707000000000000850e-02
4.835199999999999818e+02	8.066000000000000947e-02	1.039199999999999985e-01	1.059200000000000003e-01	8.487000000000000099e-02	8.012999999999999290e-02	6.602999999999999148e-02	5.753999999999999393e-02	5.753999999999999393e-02	6.715999999999999748e-02	8.601000000000000312e-02
4.838799999999999955e+02	8.183999999999999608e-02	1.053400000000000031e-01	1.075300000000000006e-01	8.675000000000000766e-02	8.137999999999999401e-02	6.683999999999999664e-02	5.647999999999999549e-02	5.582000000000000156e-02	6.837000000000000022e-02	8.628999999999999171e-02
4.842400000000000091e+02	8.147000000000000075e-02	1.042399999999999993e-01	1.073000000000000065e-01	8.739000000000000934e-02	8.276999999999999635e-02	6.786999999999999977e-02	5.894999999999999546e-02	5.829999999999999766e-02	7.092999999999999305e-02	8.726000000000000423e-02
4.846100000000000136e+02	8.288000000000000922e-02	1.095799999999999969e-01	1.105499999999999955e-01	8.840999999999998860e-02	8.590000000000000413e-02	6.956000000000001071e-02	5.996999999999999553e-02	5.900999999999999995e-02	7.231999999999999540e-02	8.976000000000000645e-02
4.849700000000000273e+02	8.258999999999999675e-02	1.086499999999999966e-01	1.109900000000000053e-01	8.753999999999999282e-02	8.290999999999999759e-02	6.897000000000000353e-02	5.838000000000000134e-02	5.938999999999999835e-02	6.902999999999999414e-02	8.816999999999999837e-02
4.853299999999999841e+02	8.428000000000000769e-02	1.096099999999999991e-01	1.125799999999999856e-01	9.071999999999999509e-02	8.414999999999998870e-02	7.049999999999999323e-02	6.013999999999999901e-02	6.008000000000000146e-02	6.905000000000000027e-02	8.938999999999999724e-02
4.856899999999999977e+02	8.569999999999999840e-02	1.115900000000000086e-01	1.117099999999999899e-01	9.160999999999999699e-02	8.669000000000000317e-02	7.126000000000000389e-02	5.900000000000000383e-02	6.179999999999999383e-02	7.206999999999999518e-02	9.111000000000001042e-02
4.860500000000000114e+02	8.385999999999999011e-02	1.092599999999999960e-01	1.159399999999999875e-01	9.067000000000000060e-02	8.705000000000000238e-02	7.061000000000000609e-02	6.121999999999999664e-02	6.054999999999999966e-02	7.078999999999999182e-02	9.042000000000000037e-02
4.864100000000000250e+02	8.608000000000000373e-02	1.130899999999999961e-01	1.155300000000000077e-01	9.271000000000001462e-02	8.736000000000000709e-02	7.227000000000000091e-02	6.076999999999999763e-02	6.046999999999999598e-02	7.191000000000000170e-02	8.973000000000000420e-02
4.867799999999999727e+02	8.646000000000000907e-02	1.138499999999999929e-01	1.167200000000000043e-01	9.243999999999999440e-02	8.772000000000000630e-02	7.402999999999999858e-02	5.985000000000000042e-02	5.972999999999999837e-02	7.180999999999999883e-02	8.945000000000000173e-02
4.871399999999999864e+02	8.589000000000000801e-02	1.144100000000000117e-01	1.181499999999999911e-01	9.320000000000000506e-02	8.741000000000000159e-02	7.478999999999999537e-02	5.937000000000000610e-02	6.083000000000000212e-02	7.222000000000000641e-02	8.904999999999999027e-02
4.875000000000000000e+02	8.717999999999999361e-02	1.170700000000000074e-01	1.190599999999999992e-01	9.528000000000000358e-02	8.997999999999999055e-02	7.377999999999999836e-02	6.153999999999999748e-02	6.253000000000000225e-02	7.413000000000000145e-02	9.067999999999999672e-02
4.878600000000000136e+02	8.836000000000000798e-02	1.168300000000000033e-01	1.194500000000000006e-01	9.663000000000000755e-02	8.898999999999998578e-02	7.484000000000000374e-02	6.275000000000000022e-02	6.189000000000000057e-02	7.176000000000000434e-02	9.160999999999999699e-02
4.882200000000000273e+02	8.648999999999999744e-02	1.175099999999999895e-01	1.230000000000000121e-01	9.690000000000000002e-02	9.249000000000000277e-02	7.527999999999999969e-02	6.221000000000000141e-02	6.389999999999999847e-02	7.330000000000000404e-02	9.276999999999999136e-02
4.885799999999999841e+02	8.877999999999999781e-02	1.199899999999999994e-01	1.233399999999999913e-01	9.904000000000000303e-02	9.306999999999999995e-02	7.545999999999999930e-02	6.124999999999999889e-02	6.448000000000000953e-02	7.255999999999999950e-02	9.212999999999998968e-02
4.889399999999999977e+02	8.926000000000000600e-02	1.202300000000000035e-01	1.236899999999999944e-01	1.009200000000000097e-01	9.327999999999998793e-02	7.539999999999999480e-02	6.165000000000000341e-02	6.500999999999999834e-02	7.463000000000000189e-02	9.234000000000000541e-02
4.893100000000000023e+02	9.112999999999998879e-02	1.214999999999999969e-01	1.244400000000000089e-01	1.026699999999999974e-01	9.521000000000000296e-02	7.850000000000000033e-02	6.565000000000000002e-02	6.636000000000000232e-02	7.490000000000000824e-02	9.547999999999999543e-02
4.896700000000000159e+02	9.093999999999999306e-02	1.230300000000000143e-01	1.256199999999999817e-01	1.010100000000000026e-01	9.449999999999998679e-02	8.007000000000000228e-02	6.471999999999999975e-02	6.692999999999998950e-02	7.501000000000000723e-02	9.417000000000000370e-02
4.900299999999999727e+02	9.355000000000000815e-02	1.260300000000000031e-01	1.285499999999999976e-01	1.024799999999999878e-01	9.804000000000000214e-02	8.054000000000000048e-02	6.378999999999999948e-02	6.700000000000000400e-02	7.668999999999999428e-02	9.553000000000000380e-02
4.903899999999999864e+02	9.593000000000000138e-02	1.250300000000000022e-01	1.285300000000000054e-01	1.047499999999999959e-01	9.890999999999999792e-02	8.228999999999998816e-02	6.504000000000000059e-02	6.753000000000000669e-02	7.687000000000000777e-02	9.736999999999999822e-02
4.907500000000000000e+02	9.546999999999999931e-02	1.256799999999999862e-01	1.313199999999999923e-01	1.066600000000000048e-01	9.776999999999999580e-02	8.157000000000000361e-02	6.590000000000000024e-02	6.751999999999999669e-02	7.775999999999999579e-02	9.840000000000000135e-02
4.911100000000000136e+02	9.843999999999999972e-02	1.287699999999999956e-01	1.327200000000000046e-01	1.080499999999999933e-01	1.009599999999999942e-01	8.229999999999999816e-02	6.811000000000000387e-02	6.826000000000000123e-02	7.916000000000000814e-02	9.699999999999998901e-02
4.914700000000000273e+02	9.596000000000000363e-02	1.304800000000000126e-01	1.330199999999999994e-01	1.075500000000000067e-01	1.038400000000000017e-01	8.330999999999999517e-02	6.841999999999999471e-02	6.918000000000000538e-02	7.950000000000000122e-02	9.871000000000000607e-02
4.918299999999999841e+02	9.744999999999999496e-02	1.316499999999999893e-01	1.340099999999999902e-01	1.097899999999999987e-01	1.021899999999999892e-01	8.436000000000000443e-02	6.880000000000000004e-02	6.930000000000000049e-02	7.961999999999999633e-02	9.785000000000000642e-02
4.921899999999999977e+02	9.657999999999999918e-02	1.321700000000000097e-01	1.348999999999999921e-01	1.113400000000000084e-01	1.032900000000000068e-01	8.529999999999998694e-02	6.775000000000000466e-02	7.287000000000000421e-02	8.136999999999999789e-02	1.013000000000000012e-01
4.925600000000000023e+02	1.011999999999999983e-01	1.349700000000000066e-01	1.369699999999999807e-01	1.140800000000000008e-01	1.071000000000000146e-01	8.739000000000000934e-02	7.139000000000000901e-02	7.391999999999999960e-02	8.285000000000000697e-02	1.026600000000000013e-01
4.929200000000000159e+02	1.022499999999999937e-01	1.356199999999999906e-01	1.398699999999999943e-01	1.140400000000000025e-01	1.068500000000000005e-01	8.820999999999999674e-02	7.171999999999999209e-02	7.484999999999999987e-02	8.243999999999999939e-02	1.039100000000000024e-01
4.932799999999999727e+02	1.036500000000000060e-01	1.356600000000000028e-01	1.419400000000000106e-01	1.148600000000000038e-01	1.081400000000000000e-01	8.906999999999999640e-02	7.275999999999999135e-02	7.474000000000000088e-02	8.448999999999999566e-02	1.035599999999999993e-01
4.936399999999999864e+02	1.055400000000000088e-01	1.380200000000000038e-01	1.421299999999999786e-01	1.162400000000000100e-01	1.096000000000000030e-01	9.111000000000001042e-02	7.334000000000000241e-02	7.624999999999999833e-02	8.656999999999999418e-02	1.053499999999999992e-01
4.940000000000000000e+02	1.051399999999999973e-01	1.406300000000000050e-01	1.452499999999999902e-01	1.183200000000000085e-01	1.112299999999999955e-01	9.439000000000000168e-02	7.511999999999999234e-02	7.698000000000000675e-02	8.630000000000000171e-02	1.058999999999999941e-01
4.943600000000000136e+02	1.069699999999999956e-01	1.416000000000000036e-01	1.470500000000000140e-01	1.186999999999999861e-01	1.110999999999999904e-01	9.414999999999999758e-02	7.424999999999999656e-02	7.696999999999999675e-02	8.663999999999999480e-02	1.085100000000000092e-01
4.947200000000000273e+02	1.076600000000000057e-01	1.418999999999999984e-01	1.455000000000000182e-01	1.175500000000000017e-01	1.140600000000000086e-01	9.460000000000000353e-02	7.477999999999999925e-02	7.719999999999999085e-02	8.638999999999999457e-02	1.081799999999999984e-01
4.950799999999999841e+02	1.098600000000000132e-01	1.449900000000000078e-01	1.496999999999999997e-01	1.227399999999999880e-01	1.137800000000000061e-01	9.789999999999998703e-02	7.722000000000001085e-02	7.916000000000000814e-02	9.015000000000000790e-02	1.094400000000000095e-01
4.954399999999999977e+02	1.117500000000000021e-01	1.468599999999999905e-01	1.506699999999999984e-01	1.239399999999999946e-01	1.173199999999999937e-01	9.874000000000000832e-02	7.817000000000000337e-02	8.074999999999998845e-02	9.022000000000000852e-02	1.111599999999999949e-01
4.958000000000000114e+02	1.127900000000000014e-01	1.481699999999999962e-01	1.515199999999999880e-01	1.257500000000000007e-01	1.199899999999999994e-01	9.829999999999999849e-02	8.000000000000000167e-02	8.230999999999999428e-02	9.073000000000000509e-02	1.120700000000000029e-01
